"","ZIP.code","Bank account or service","Consumer loan","Credit card","Credit reporting","Debt collection","Money transfers","Mortgage","Other financial service","Payday loan","Prepaid card","Student loan"
"15627",60020,0,0,0,0,2,0,9,0,0,0,0
"15628",60021,3,1,3,1,3,0,3,0,0,0,0
"15629",60022,2,0,3,0,0,0,5,0,0,0,0
"15630",60025,4,3,4,6,4,1,15,0,0,0,0
"15631",60026,3,0,5,0,2,0,3,0,0,0,0
"15632",60030,2,1,6,3,12,0,13,0,0,0,1
"15633",60031,4,3,9,16,24,0,16,0,0,0,3
"15634",60033,0,0,6,1,7,0,4,0,0,0,0
"15635",60034,0,0,0,0,1,0,1,0,0,0,0
"15636",60035,8,0,13,2,1,0,6,0,0,0,3
"15637",60039,0,0,0,0,1,0,1,0,0,0,0
"15638",60040,0,0,0,0,1,0,0,0,0,0,0
"15639",60041,0,1,1,2,1,1,5,0,0,0,0
"15640",60042,0,0,1,3,1,0,7,0,0,0,0
"15641",60043,0,0,1,1,0,0,4,0,0,0,0
"15642",60044,0,0,4,0,1,0,6,0,0,0,0
"15643",60045,7,0,6,5,1,0,13,0,0,0,3
"15644",60046,1,0,2,8,9,1,17,0,0,0,1
"15645",60047,4,0,9,1,6,0,16,0,0,0,0
"15646",60048,1,2,2,6,1,0,11,0,0,0,1
"15647",60050,2,1,1,5,11,0,16,0,0,0,0
"15648",60051,1,0,0,3,2,0,10,0,0,0,0
"15649",60053,5,2,4,0,1,0,15,0,0,0,3
"15650",60056,10,1,11,2,7,0,20,0,0,0,0
"15651",60060,2,1,6,1,9,0,13,0,2,0,0
"15652",60061,2,0,2,5,4,1,5,0,0,0,1
"15653",60062,11,1,12,3,5,0,14,0,0,1,2
"15654",60064,2,1,2,1,0,0,6,0,0,0,0
"15655",60067,2,1,8,0,12,0,14,0,0,0,1
"15656",60068,10,1,9,16,7,1,18,0,0,0,1
"15657",60069,3,0,0,3,0,0,3,0,0,0,0
"15658",60070,5,0,2,0,2,0,9,0,0,0,0
"15659",60071,0,0,1,3,0,0,3,0,0,0,0
"15660",60072,0,0,0,0,0,0,1,0,0,0,0
"15661",60073,15,2,7,12,9,2,33,0,0,0,1
"15662",60074,6,1,8,5,4,0,17,1,0,0,3
"15663",60076,9,1,6,3,4,1,16,1,0,0,0
"15664",60077,4,2,6,12,6,0,9,0,0,0,0
"15665",60079,2,0,0,0,0,0,0,0,0,0,0
"15666",60081,2,1,0,0,2,0,4,0,0,0,0
"15667",60083,1,0,2,0,1,0,6,0,0,0,0
"15668",60084,3,0,1,1,5,0,6,0,0,0,1
"15669",60085,3,2,5,5,13,1,16,0,1,0,0
"15670",60087,19,3,4,3,4,0,10,0,0,0,2
"15671",60088,1,1,0,1,1,0,0,0,0,0,1
"15672",60089,4,1,14,4,6,0,19,0,0,1,3
"15673",60090,4,1,3,8,8,1,7,0,0,0,2
"15674",60091,9,1,5,3,2,0,5,0,0,0,1
"15675",60093,5,1,5,1,3,0,11,0,0,0,0
"15676",60096,1,0,0,2,9,0,1,0,0,0,0
"15677",60097,1,1,0,2,0,0,12,0,0,0,0
"15678",60098,6,1,7,2,7,0,13,0,1,0,1
"15679",60099,1,1,0,3,8,0,13,0,0,0,2
"15680",60101,9,1,3,0,4,0,11,0,0,0,1
"15681",60102,5,0,7,3,11,1,21,0,0,0,1
"15682",60103,2,2,2,7,7,0,27,0,0,0,4
"15683",60104,4,2,2,1,13,0,17,0,0,0,1
"15684",60106,3,0,3,0,12,0,7,0,0,0,0
"15685",60107,5,1,2,11,2,0,20,0,0,0,2
"15686",60108,6,0,6,27,3,1,8,0,0,0,0
"15687",60110,2,2,3,3,7,0,13,0,0,0,2
"15688",60111,0,0,0,0,0,0,1,0,0,0,0
"15689",60112,0,0,0,0,0,0,2,0,0,0,0
"15690",60115,6,0,2,2,6,0,5,0,1,1,1
"15691",60118,2,0,2,1,5,0,9,0,0,0,0
"15692",60119,0,0,0,9,1,0,1,0,0,0,0
"15693",60120,3,0,4,7,10,1,19,0,0,0,0
"15694",60121,0,0,0,0,0,0,1,0,0,0,0
"15695",60123,9,3,4,2,5,1,23,0,0,0,0
"15696",60124,2,1,4,3,4,0,15,0,0,0,3
"15697",60126,8,1,5,1,3,0,16,0,0,0,1
"15698",60130,5,2,3,7,5,1,6,0,0,0,2
"15699",60131,5,0,3,0,2,0,12,0,0,0,0
"15700",60133,7,0,2,3,6,0,15,0,0,1,1
"15701",60134,1,1,4,17,2,0,11,0,0,0,1
"15702",60135,0,0,1,0,1,0,1,0,0,0,1
"15703",60136,2,0,0,1,3,0,5,0,0,0,0
"15704",60137,2,0,4,5,2,0,6,0,0,0,4
"15705",60138,1,0,3,8,0,0,2,0,0,0,0
"15706",60139,6,3,4,11,4,0,10,0,1,0,3
"15707",60140,2,0,2,1,0,0,7,0,0,0,0
"15708",60141,0,0,3,5,0,0,2,0,0,0,0
"15709",60142,1,0,4,1,7,0,8,0,0,0,0
"15710",60143,3,0,4,0,3,0,3,0,0,0,0
"15711",60145,0,0,1,2,0,0,1,0,0,0,0
"15712",60146,0,0,0,0,0,0,12,0,0,0,0
"15713",60147,0,0,0,0,0,0,1,0,0,0,0
"15714",60148,6,2,8,6,5,0,27,0,0,0,4
"15715",60151,2,0,1,0,1,0,1,0,0,0,0
"15716",60152,0,0,2,0,3,0,3,0,0,0,1
"15717",60153,3,3,1,7,5,0,8,0,1,0,0
"15718",60154,1,4,3,4,6,0,19,0,1,0,0
"15719",60155,1,0,0,5,3,0,7,0,0,0,0
"15720",60156,4,0,6,3,6,0,25,0,0,0,5
"15721",60157,0,0,1,0,0,0,2,0,0,0,0
"15722",60159,2,0,0,0,0,0,0,0,0,0,0
"15723",60160,1,1,1,1,3,0,2,0,0,0,2
"15724",60162,1,1,2,5,1,0,8,0,0,0,3
"15725",60163,5,0,1,1,3,0,2,0,0,0,0
"15726",60164,1,0,2,3,2,0,7,0,0,0,0
"15727",60168,0,0,0,0,0,0,1,0,0,0,0
"15728",60169,9,0,4,6,5,0,24,0,0,0,1
"15729",60171,2,0,2,1,3,0,10,0,1,0,0
"15730",60172,3,0,3,2,0,0,14,0,0,0,1
"15731",60173,2,1,3,11,8,1,6,0,0,0,0
"15732",60174,5,1,6,2,6,1,15,0,0,0,0
"15733",60175,3,0,6,8,2,0,68,0,0,0,0
"15734",60176,1,0,2,2,2,0,5,0,0,0,0
"15735",60177,4,1,2,0,6,0,7,0,0,0,1
"15736",60178,0,0,2,1,5,0,7,0,0,0,2
"15737",60180,1,0,0,0,0,0,2,0,0,0,0
"15738",60181,1,1,6,6,5,1,12,0,0,0,0
"15739",60184,1,1,1,0,0,0,2,0,0,0,0
"15740",60185,1,1,5,3,4,0,12,0,0,0,3
"15741",60186,0,0,2,0,0,0,0,0,0,0,0
"15742",60187,7,0,2,5,7,0,17,0,0,0,0
"15743",60188,5,1,3,10,3,1,18,0,0,0,2
"15744",60189,5,2,4,8,1,1,7,0,0,0,1
"15745",60190,0,0,4,0,3,0,4,0,0,0,1
"15746",60191,5,1,1,3,2,0,3,0,0,0,0
"15747",60192,0,0,3,7,0,0,11,0,0,0,0
"15748",60193,7,3,20,2,13,0,22,0,0,0,2
"15749",60194,6,2,8,1,2,0,7,0,0,0,4
"15750",60195,1,0,5,0,0,0,2,0,0,0,1
"15751",60201,7,2,10,0,6,1,9,0,0,0,1
"15752",60202,10,1,20,36,18,0,22,0,3,0,1
"15753",60203,3,0,6,5,3,0,2,0,0,0,0
"15754",60204,2,1,3,0,2,0,1,0,0,0,0
"15755",60207,0,0,1,0,0,0,0,0,0,0,0
"15756",60301,1,0,1,0,0,0,1,0,0,0,0
"15757",60302,7,3,7,0,10,0,16,0,1,0,4
"15758",60303,0,0,0,0,0,0,1,0,1,0,0
"15759",60304,6,0,5,2,2,0,8,0,0,0,1
"15760",60305,0,1,1,4,2,0,4,0,0,0,0
"15761",60401,1,2,0,3,0,2,4,0,0,0,1
"15762",60402,10,1,5,2,13,0,20,1,1,0,2
"15763",60403,0,0,2,5,0,0,7,0,0,0,0
"15764",60404,2,2,6,3,1,0,7,0,0,0,1
"15765",60406,3,2,3,3,4,0,7,0,0,0,1
"15766",60408,1,0,1,0,3,0,2,0,0,0,0
"15767",60409,15,0,10,10,10,0,34,0,0,0,3
"15768",60410,0,0,1,1,0,0,4,0,0,0,0
"15769",60411,13,3,0,12,18,1,26,0,1,0,0
"15770",60415,2,1,4,0,4,0,2,0,1,0,2
"15771",60416,0,0,0,1,1,0,2,0,0,0,0
"15772",60417,6,1,1,3,3,0,19,0,0,0,3
"15773",60419,5,3,3,5,7,0,28,0,0,0,2
"15774",60420,0,0,0,0,0,0,4,0,0,0,0
"15775",60421,1,0,0,0,0,0,2,0,0,0,0
"15776",60422,4,1,4,2,4,0,15,0,0,0,2
"15777",60423,2,1,2,2,0,0,21,0,0,0,2
"15778",60425,3,1,3,3,4,0,14,0,0,0,0
"15779",60426,5,0,4,7,5,0,14,0,0,0,0
"15780",60428,4,1,4,2,2,0,11,0,0,0,1
"15781",60429,7,2,5,3,3,0,28,0,0,0,1
"15782",60430,3,0,6,3,1,0,17,0,0,0,1
"15783",60431,2,2,3,6,7,0,14,0,0,0,0
"15784",60432,2,0,1,0,1,0,7,0,0,0,0
"15785",60433,1,0,1,0,1,0,4,0,0,0,1
"15786",60434,0,1,0,0,0,0,1,0,0,0,0
"15787",60435,4,3,4,5,8,1,16,0,1,0,1
"15788",60436,1,0,1,1,2,0,2,0,0,0,1
"15789",60438,8,1,10,6,11,0,26,0,1,0,2
"15790",60439,1,0,2,6,0,0,3,0,0,0,1
"15791",60440,13,5,8,4,8,0,38,0,0,0,1
"15792",60441,3,1,4,5,4,0,19,0,0,0,2
"15793",60442,2,0,1,4,0,0,7,0,0,0,0
"15794",60443,6,1,5,8,2,1,57,0,0,0,4
"15795",60445,5,2,8,34,92,0,15,0,0,2,4
"15796",60446,6,1,4,5,3,0,23,0,1,0,1
"15797",60447,1,0,1,0,1,0,12,0,0,0,0
"15798",60448,6,0,3,7,0,0,11,0,0,0,0
"15799",60449,0,1,0,0,0,0,11,0,0,0,0
"15800",60450,0,1,0,1,1,0,1,0,0,0,0
"15801",60451,1,1,8,2,2,0,13,0,0,0,1
"15802",60452,8,2,6,0,4,0,11,0,0,0,1
"15803",60453,8,1,10,2,7,0,18,0,0,0,5
"15804",60454,0,0,0,2,0,0,0,0,0,0,0
"15805",60455,2,0,3,1,2,0,10,0,0,0,0
"15806",60456,1,0,0,3,1,0,0,0,0,0,0
"15807",60457,7,1,4,0,1,0,1,0,0,0,0
"15808",60458,1,0,2,1,2,0,3,0,0,0,0
"15809",60459,1,0,5,6,8,0,8,0,1,0,1
"15810",60460,0,0,0,0,0,1,1,0,0,0,0
"15811",60461,3,0,2,2,1,0,13,0,0,0,2
"15812",60462,4,2,5,6,3,0,19,0,0,0,2
"15813",60463,2,0,5,1,0,0,3,0,0,0,0
"15814",60464,1,0,5,0,0,0,7,0,0,0,1
"15815",60465,0,2,1,1,1,0,3,0,0,0,0
"15816",60466,8,3,4,2,7,0,12,0,0,0,3
"15817",60467,2,1,8,8,1,0,9,0,0,0,1
"15818",60468,2,1,0,0,2,0,2,0,0,0,1
"15819",60469,1,0,1,0,0,0,3,0,0,0,0
"15820",60471,5,1,0,5,4,0,28,0,0,0,2
"15821",60472,0,0,1,0,0,0,4,0,0,0,0
"15822",60473,7,0,5,7,15,0,23,0,0,0,0
"15823",60475,3,0,1,0,15,0,5,0,1,0,0
"15824",60476,2,0,0,0,0,0,1,0,0,0,0
"15825",60477,4,0,4,5,3,0,18,0,0,0,1
"15826",60478,6,3,10,6,4,0,50,0,0,0,4
"15827",60480,1,0,4,4,1,0,1,0,0,0,0
"15828",60481,1,0,2,0,2,0,4,0,0,0,0
"15829",60482,1,0,1,0,0,0,1,0,0,0,1
"15830",60484,3,0,0,2,3,0,8,0,0,0,1
"15831",60487,2,1,2,0,3,0,13,0,0,0,6
"15832",60490,3,0,0,4,8,0,18,0,0,0,4
"15833",60491,4,0,6,2,2,0,5,0,0,0,3
"15834",60501,3,0,2,0,0,0,4,0,0,0,0
"15835",60502,2,2,5,0,2,0,14,0,0,0,3
"15836",60503,1,0,1,7,5,0,13,0,0,0,2
"15837",60504,8,0,8,5,8,1,15,0,0,0,2
"15838",60505,6,2,1,7,7,0,11,0,0,0,0
"15839",60506,6,0,4,10,7,0,11,0,0,0,1
"15840",60507,0,1,0,1,0,0,0,0,0,0,0
"15841",60510,7,1,7,5,5,0,17,0,0,1,0
"15842",60513,0,0,3,0,5,0,12,0,0,0,1
"15843",60514,2,0,2,0,0,0,1,0,0,0,1
"15844",60515,9,1,5,4,9,1,9,0,0,0,1
"15845",60516,4,4,7,10,2,0,13,0,0,0,3
"15846",60517,6,2,6,12,3,0,9,0,2,0,2
"15847",60518,3,0,1,0,0,0,2,0,0,0,0
"15848",60520,0,0,0,3,6,0,1,0,0,0,0
"15849",60521,1,0,4,2,4,0,7,0,0,0,0
"15850",60522,0,0,0,1,1,0,0,0,0,0,0
"15851",60523,2,0,2,3,4,0,8,0,0,0,1
"15852",60525,7,3,7,1,2,0,8,0,0,0,0
"15853",60526,0,0,3,0,0,0,3,0,0,0,2
"15854",60527,3,3,3,4,7,0,12,0,2,0,4
"15855",60531,0,0,0,0,0,0,1,0,0,0,0
"15856",60532,4,0,6,3,6,1,11,0,1,0,1
"15857",60534,1,0,0,0,1,0,5,0,0,0,1
"15858",60537,0,0,0,0,0,0,1,0,0,0,0
"15859",60538,4,2,2,5,6,0,9,0,0,0,0
"15860",60540,11,2,7,4,5,0,23,0,0,0,0
"15861",60542,1,0,3,7,9,0,25,0,0,0,0
"15862",60543,3,1,5,22,9,0,22,0,0,0,2
"15863",60544,2,0,8,8,7,0,11,0,0,0,2
"15864",60545,3,1,2,4,1,0,5,0,0,0,0
"15865",60546,2,0,2,0,0,0,4,0,0,0,0
"15866",60548,0,0,2,0,2,0,0,0,0,0,1
"15867",60551,1,0,0,1,0,0,3,0,0,0,0
"15868",60552,0,0,0,0,0,0,2,0,0,0,0
"15869",60554,4,0,3,32,3,0,8,0,0,0,0
"15870",60555,2,0,3,3,2,0,11,0,0,0,1
"15871",60556,1,0,0,0,0,0,0,0,0,0,0
"15872",60558,0,0,1,2,1,0,3,0,0,0,0
"15873",60559,7,0,2,9,7,0,9,0,0,0,1
"15874",60560,3,0,5,5,6,0,12,0,0,0,3
"15875",60561,3,0,4,1,1,0,11,0,0,0,0
"15876",60563,6,2,12,16,9,0,7,0,1,0,3
"15877",60564,7,1,7,6,4,1,27,0,0,0,0
"15878",60565,5,0,5,7,1,0,17,0,0,0,0
"15879",60567,2,0,1,0,2,0,2,0,0,0,0
"15880",60585,1,2,2,1,2,0,12,0,0,0,1
"15881",60586,2,3,3,15,15,0,30,0,1,0,3
"15882",60598,0,0,0,5,0,0,2,0,0,0,0
"15883",60600,0,0,0,0,0,0,1,0,0,0,0
"15884",60601,7,2,5,1,2,0,9,0,0,0,5
"15885",60602,2,0,1,1,0,0,10,0,0,0,1
"15886",60603,2,0,2,0,1,0,9,0,0,0,0
"15887",60604,4,0,3,0,10,0,2,0,0,0,0
"15888",60605,7,3,12,2,10,0,21,0,0,0,8
"15889",60606,1,0,7,1,3,0,11,0,0,0,2
"15890",60607,6,1,9,9,7,0,16,0,1,0,7
"15891",60608,13,0,5,10,4,0,10,0,0,0,4
"15892",60609,6,4,4,11,8,0,9,0,0,1,1
"15893",60610,16,0,16,7,8,0,14,0,0,0,5
"15894",60611,13,1,13,19,10,0,18,0,1,0,3
"15895",60612,10,1,4,12,19,0,14,0,2,0,3
"15896",60613,25,2,12,18,13,2,10,0,0,0,11
"15897",60614,19,1,12,8,9,0,22,0,1,0,2
"15898",60615,16,4,12,8,18,1,38,0,1,0,6
"15899",60616,12,1,10,21,12,0,11,0,1,0,4
"15900",60617,23,3,4,8,19,1,46,0,0,1,3
"15901",60618,12,2,24,14,14,0,39,0,0,0,5
"15902",60619,29,5,7,21,9,1,41,1,4,0,6
"15903",60620,21,3,8,5,26,0,39,0,5,0,0
"15904",60621,6,1,0,7,4,0,6,0,0,1,0
"15905",60622,5,1,7,22,8,2,35,0,1,0,3
"15906",60623,9,0,8,4,2,0,10,0,1,0,2
"15907",60624,7,0,2,8,5,0,9,0,0,0,0
"15908",60625,8,2,9,10,9,2,13,0,0,1,8
"15909",60626,11,3,19,9,17,0,21,0,0,0,7
"15910",60628,31,5,10,14,11,1,37,0,0,0,2
"15911",60629,12,5,10,18,10,0,31,0,1,1,3
"15912",60630,7,2,6,5,7,0,25,0,0,0,2
"15913",60631,4,2,6,7,3,1,12,0,0,0,2
"15914",60632,4,0,4,4,5,0,15,0,0,0,2
"15915",60633,1,0,2,7,2,0,5,0,0,0,0
"15916",60634,12,1,11,9,9,0,21,0,0,0,1
"15917",60636,17,2,1,3,12,0,19,0,0,0,0
"15918",60637,13,1,7,6,6,1,17,0,1,0,0
"15919",60638,3,4,4,3,4,0,19,0,0,0,1
"15920",60639,9,3,6,4,5,1,24,1,0,0,1
"15921",60640,13,1,36,46,27,1,17,0,1,0,11
"15922",60641,13,1,6,7,8,0,16,0,0,0,2
"15923",60642,7,0,5,8,5,0,8,0,0,0,0
"15924",60643,19,2,7,17,10,0,43,0,0,1,4
"15925",60644,19,2,3,3,9,1,19,0,1,0,1
"15926",60645,7,1,5,4,9,1,14,0,0,0,1
"15927",60646,5,2,10,1,3,0,7,0,0,0,1
"15928",60647,11,2,10,14,11,0,18,0,0,0,8
"15929",60648,0,0,1,0,0,0,0,0,0,0,0
"15930",60649,26,3,11,16,11,0,27,1,1,1,1
"15931",60651,20,3,6,6,10,2,20,0,1,0,2
"15932",60652,7,4,4,6,7,0,36,0,1,0,4
"15933",60653,9,1,2,12,6,0,17,0,0,0,2
"15934",60654,5,1,7,7,14,0,8,0,0,0,0
"15935",60655,6,0,3,15,7,0,8,0,0,0,0
"15936",60656,3,0,4,3,3,1,15,0,0,0,3
"15937",60657,23,2,21,21,29,2,41,1,0,0,12
"15938",60659,7,0,9,12,7,0,10,0,0,0,0
"15939",60660,12,0,14,3,8,1,21,0,0,1,3
"15940",60661,4,1,1,3,2,0,7,0,0,0,0
"15941",60664,0,0,1,0,0,0,1,0,0,0,0
"15942",60665,0,0,0,0,0,0,0,0,0,0,1
"15943",60680,19,0,5,0,4,1,6,0,0,0,0
"15944",60690,4,3,3,1,2,0,2,0,1,0,2
"15945",60699,0,0,1,0,0,0,0,0,0,0,0
"15946",60706,6,0,3,0,4,0,9,0,0,0,2
"15947",60707,13,3,5,8,10,1,22,0,0,0,0
"15948",60712,4,0,2,2,1,0,7,0,0,0,0
"15949",60714,4,1,4,3,3,0,22,0,0,0,1
"15950",60803,16,0,8,4,2,0,14,0,0,0,1
"15951",60804,6,2,1,10,4,0,29,0,0,0,2
"15952",60805,3,0,0,2,8,0,11,0,0,0,2
"15953",60827,11,1,3,13,4,0,12,0,1,0,0
"15954",60901,2,0,1,4,3,0,6,0,0,0,0
"15955",60911,0,0,0,1,0,0,0,0,0,0,0
"15956",60912,0,0,0,1,0,0,0,0,0,0,0
"15957",60914,1,0,1,17,5,0,5,0,0,0,1
"15958",60915,0,0,5,0,2,0,1,0,0,0,0
"15959",60919,0,0,0,0,1,0,0,0,0,0,0
"15960",60922,0,0,1,0,0,0,0,0,0,0,0
"15961",60925,0,0,1,0,0,0,0,0,0,0,0
"15962",60936,0,0,0,0,1,0,0,0,0,0,0
"15963",60940,0,0,0,0,1,0,0,0,0,0,0
"15964",60941,0,0,0,0,2,0,0,0,0,0,0
"15965",60942,0,0,0,0,1,0,0,0,0,0,0
"15966",60950,3,0,0,0,3,0,0,0,0,0,0
"15967",60951,0,0,0,0,0,1,0,0,0,0,0
"15968",60954,0,0,0,1,1,0,1,0,0,0,0
"15969",60957,0,0,0,0,0,1,1,0,0,0,0
"15970",60960,0,1,0,0,0,0,0,0,0,0,0
"15971",60964,2,0,2,0,2,0,2,0,0,0,0
"15972",60965,0,1,0,0,0,0,0,0,0,0,0
"15973",60970,0,0,0,0,2,0,0,0,0,0,0
"15974",61008,4,0,3,3,3,0,23,0,0,0,1
"15975",61010,0,0,1,0,0,0,1,0,0,0,0
"15976",61012,0,0,0,0,1,0,0,0,0,0,0
"15977",61016,1,0,0,3,0,0,2,0,0,0,0
"15978",61019,1,0,0,0,1,0,0,0,0,0,0
"15979",61020,0,0,0,3,3,0,2,0,0,0,0
"15980",61021,1,0,0,2,0,0,4,0,0,0,0
"15981",61024,0,0,0,0,1,0,1,0,0,0,0
"15982",61025,0,0,0,0,0,0,1,0,0,0,0
"15983",61030,0,0,1,0,1,0,0,0,0,0,0
"15984",61032,4,0,4,0,8,0,4,0,1,0,1
"15985",61036,0,1,1,2,0,0,1,0,0,0,0
"15986",61047,1,0,0,0,0,0,0,0,0,0,0
"15987",61048,0,0,1,0,1,1,0,0,0,0,0
"15988",61049,0,0,0,0,0,0,0,0,0,0,1
"15989",61052,0,0,0,0,0,0,1,0,0,0,0
"15990",61054,0,0,0,0,0,0,1,0,0,0,0
"15991",61060,0,0,1,0,0,0,1,0,0,0,0
"15992",61061,0,0,0,0,2,0,2,0,0,0,0
"15993",61063,2,0,4,0,1,0,1,0,0,0,0
"15994",61064,0,0,0,0,0,0,1,0,0,0,0
"15995",61065,2,2,1,3,0,0,7,0,0,0,0
"15996",61068,1,1,0,0,2,0,0,0,0,0,0
"15997",61071,0,0,0,0,0,0,1,0,0,0,0
"15998",61072,0,0,0,4,1,0,2,0,0,0,0
"15999",61073,0,0,3,2,1,0,6,0,0,0,2
"16000",61074,0,0,0,0,0,0,1,0,0,0,0
"16001",61075,1,0,0,0,0,0,0,0,0,0,0
"16002",61077,0,0,0,0,1,0,0,0,0,0,0
"16003",61078,0,0,0,0,2,0,0,0,0,0,0
"16004",61080,1,0,0,0,1,0,3,0,0,0,0
"16005",61081,0,0,1,2,1,0,1,0,0,0,0
"16006",61085,0,0,0,0,0,0,1,0,0,0,0
"16007",61088,2,0,0,0,1,0,2,0,0,0,0
"16008",61101,2,0,1,1,5,0,4,0,0,0,0
"16009",61102,3,1,0,0,0,0,4,0,1,0,0
"16010",61103,4,0,5,0,5,0,7,0,0,0,1
"16011",61104,3,0,0,3,3,0,3,0,0,0,0
"16012",61106,0,0,1,0,0,0,0,0,0,0,0
"16013",61107,1,0,2,3,1,0,19,0,0,0,2
"16014",61108,4,2,0,3,2,0,7,0,0,0,2
"16015",61109,3,1,1,1,5,0,5,0,1,0,3
"16016",61110,0,0,0,0,1,0,0,0,1,0,0
"16017",61111,1,1,1,8,5,0,7,0,0,0,3
"16018",61114,0,0,2,0,2,0,0,0,0,0,0
"16019",61115,2,0,1,2,0,0,5,0,0,0,0
"16020",61125,0,1,0,0,0,0,1,0,0,0,0
"16021",61130,0,0,0,0,1,0,0,0,0,0,0
"16022",61132,0,0,1,0,0,0,0,0,0,0,0
"16023",61201,2,1,2,7,5,0,4,0,0,0,0
"16024",61231,0,1,0,0,0,0,1,0,0,0,0
"16025",61234,0,1,0,0,0,0,0,0,0,0,0
"16026",61235,0,0,1,0,0,0,0,0,0,0,0
"16027",61238,0,0,0,0,1,0,0,0,0,0,0
"16028",61240,0,0,0,0,1,0,1,0,0,0,0
"16029",61241,0,0,0,0,1,0,1,0,0,0,0
"16030",61242,0,0,0,1,1,0,1,0,0,0,0
"16031",61244,0,0,1,0,4,0,4,0,0,0,0
"16032",61250,0,0,0,0,1,0,0,0,0,0,0
"16033",61252,0,0,0,0,1,0,0,0,0,0,0
"16034",61254,0,0,1,0,2,0,0,0,0,0,0
"16035",61257,0,0,0,0,0,0,1,0,0,0,0
"16036",61264,0,0,0,0,0,0,1,0,0,0,0
"16037",61265,1,0,0,3,1,0,11,0,0,0,3
"16038",61266,0,0,0,0,0,0,2,0,0,0,0
"16039",61270,1,0,0,0,1,0,1,0,0,0,0
"16040",61275,0,0,0,0,0,0,3,0,0,0,0
"16041",61277,0,0,0,0,0,0,2,0,0,0,0
"16042",61281,0,0,0,0,0,0,0,0,0,0,1
"16043",61282,0,0,0,1,0,0,1,0,0,0,0
"16044",61283,0,0,0,0,0,0,2,0,0,0,0
"16045",61284,0,0,0,0,0,0,1,0,0,0,0
"16046",61285,0,0,0,0,0,0,1,0,0,0,0
"16047",61301,0,0,1,1,2,0,1,0,0,0,1
"16048",61304,0,0,0,0,0,0,1,0,0,0,0
"16049",61317,0,0,0,0,1,0,1,0,0,0,0
"16050",61319,0,0,0,0,0,0,1,0,0,0,0
"16051",61323,0,1,0,0,0,0,0,0,0,0,0
"16052",61334,0,0,0,1,0,0,0,0,0,0,0
"16053",61341,0,0,0,2,0,0,1,0,0,0,1
"16054",61342,1,0,0,1,1,0,0,0,0,0,1
"16055",61348,0,0,0,1,0,0,0,0,0,0,0
"16056",61350,1,0,4,0,3,0,2,0,0,0,1
"16057",61354,0,1,0,2,9,0,3,0,0,0,0
"16058",61356,0,0,1,0,0,0,3,0,0,0,0
"16059",61359,0,0,0,0,0,0,1,0,0,0,0
"16060",61360,0,0,0,0,3,0,0,0,0,0,0
"16061",61362,0,0,1,0,0,0,1,0,0,0,0
"16062",61364,1,0,1,1,1,0,2,0,0,0,1
"16063",61375,0,0,0,0,0,0,1,0,0,0,0
"16064",61376,0,1,0,0,0,0,2,0,0,0,0
"16065",61377,0,0,1,0,0,0,0,0,0,0,0
"16066",61401,0,0,1,4,4,0,3,0,0,0,2
"16067",61402,1,0,0,1,0,0,0,0,0,0,0
"16068",61403,0,0,0,0,1,0,0,0,0,0,0
"16069",61410,0,0,1,0,0,0,0,0,0,0,0
"16070",61422,0,0,0,0,0,0,1,0,0,0,0
"16071",61427,0,0,0,0,0,0,1,0,0,0,0
"16072",61429,0,0,0,0,1,0,0,0,0,0,0
"16073",61432,0,0,1,0,1,0,0,0,0,0,0
"16074",61434,0,0,1,0,0,0,0,0,0,0,2
"16075",61435,0,0,0,0,1,0,0,0,0,0,0
"16076",61436,0,0,0,0,0,0,1,0,0,0,0
"16077",61439,0,0,0,0,0,0,1,0,0,0,0
"16078",61443,2,0,0,0,1,0,3,0,0,0,0
"16079",61447,0,0,0,0,1,0,0,0,0,0,0
"16080",61448,0,0,2,0,0,0,1,0,0,0,0
"16081",61455,1,0,3,0,2,0,0,0,0,0,3
"16082",61462,1,1,0,0,0,0,1,0,0,0,1
"16083",61469,0,0,0,0,0,0,1,0,0,0,0
"16084",61490,1,0,0,2,0,0,0,0,0,0,0
"16085",61491,2,0,0,0,0,0,0,0,0,0,0
"16086",61501,1,0,0,0,0,0,0,0,0,0,0
"16087",61516,0,1,0,0,0,0,0,0,0,0,0
"16088",61520,2,0,1,0,1,0,1,0,0,0,0
"16089",61523,1,0,0,0,1,1,1,0,0,0,0
"16090",61524,0,0,0,0,2,0,0,0,0,0,0
"16091",61525,0,1,0,1,2,0,0,0,0,0,0
"16092",61529,0,0,0,2,0,0,0,0,0,0,1
"16093",61530,0,0,1,0,0,0,0,0,0,0,0
"16094",61531,0,0,0,0,0,0,1,0,0,0,0
"16095",61535,0,0,1,0,0,0,1,0,0,0,0
"16096",61536,0,0,0,0,0,0,4,0,1,0,0
"16097",61537,0,0,1,0,0,0,2,0,0,0,0
"16098",61539,1,0,0,0,0,0,0,0,0,0,0
"16099",61540,0,0,0,0,0,0,1,0,0,0,0
"16100",61542,0,0,0,0,0,0,1,0,0,0,1
"16101",61546,0,0,1,0,0,0,0,0,0,0,0
"16102",61547,0,0,1,0,0,0,0,0,0,0,0
"16103",61548,1,0,2,0,0,0,0,0,0,0,0
"16104",61550,1,0,2,3,1,0,1,0,0,0,0
"16105",61554,1,1,1,1,4,0,8,0,0,0,2
"16106",61560,0,0,0,2,0,0,0,0,0,0,0
